data,Casos_DataSintoma_MM_atual_PA
2022-10-05,17.410802413240514
2022-10-06,19.993432611781806
2022-10-07,19.126070716194427
2022-10-08,20.77778085539324
2022-10-09,27.137452764245364
2022-10-10,20.057512173510798
2022-10-11,18.439341804467336
2022-10-12,19.73957443613654
2022-10-13,20.430954921515937
2022-10-14,22.075975526908774
2022-10-15,23.35572956115863
2022-10-16,25.840027322977384
2022-10-17,21.699666328078123
2022-10-18,21.098479734281376
2022-10-19,20.21002792051216
2022-10-20,21.069786894594667
2022-10-21,23.55490501081514
2022-10-22,25.07460513994488
2022-10-23,30.59528454618364
2022-10-24,30.116296012472443
2022-10-25,28.617597536311866
2022-10-26,31.10460455581014
2022-10-27,34.81757592834737
2022-10-28,34.908137213149736
2022-10-29,36.50354463481306
2022-10-30,39.65447690480196
2022-10-31,34.40991611813631
2022-11-01,33.675165466289904
2022-11-02,33.84999606561522
2022-11-03,32.34724128673188
2022-11-04,32.96946962900207
2022-11-05,34.165214219106744
2022-11-06,35.24082675884004
2022-11-07,29.166258402806776
2022-11-08,23.71906923095115
2022-11-09,21.921434917076393
2022-11-10,19.521578744542598
2022-11-11,20.98175530550166
2022-11-12,22.691087486424887
2022-11-13,28.434472743048133
2022-11-14,60.54753553638326
2022-11-15,39.877248400086806
2022-11-16,39.57199668217771
2022-11-17,42.68078469300247
2022-11-18,43.154944905340365
2022-11-19,38.17775872827934
2022-11-20,36.82348913966215
